,0
11975,http://mobilier-bureau-destockage.com/themes/prestashop/config/sia/domain/domain/mail.htm
11976,http://www.knoxvillefoundationrepairs.com/wp-content/topnews/login.html
11977,http://knoxvillefoundationrepairs.com/wp-content/topnews/login.html
11978,http://www.macairflightsupport.com/macair/verification.php
11979,http://www.macairflightsupport.com/macair/
11980,http://macairflightsupport.com/macair/
11981,http://erzsebetparkhotel.hu/eje1/ayo1/ayo1/index.html
11982,http://www.scoalamameipitesti.ro/wp-admin/images/serviceupdate/serviceupdate/
11983,http://www.scoalamameipitesti.ro/wp-admin/images/serviceupdate/serviceupdate/index.php
11984,http://mummyschildcare.com/shobhanvijay/advance/i/others/?rand=13InboxLightaspxn.1774256418
11985,http://mummyschildcare.com/shobhanvijay/advance/i/others?rand=13InboxLightaspxn.1774256418
11986,http://w-reia.com/bremer/new.php?cmd=login_submit&id=7253f38a0f3eb7f2a75d56cfeb96de4f7253f38a0f3eb7f2a75d56cfeb96de4f&session=7253f38a0f3eb7f2a75d56cfeb96de4f7253f38a0f3eb7f2a75d56cfeb96de4f
11987,http://biedribasavi.lv/libraries/ebj/mail-box/
11988,http://www.tucsonfurnishedcondos.com/cgi/updat/index.php
11989,http://finearts.org.in/downloader/Maged/Connect/fr/assure_somtc=true/TmpNek16WTVOekUyTXpVPQ==/index_2.html
11990,http://finearts.org.in/downloader/Maged/Connect/fr/assure_somtc=true/TmpNek16WTVOekUyTXpVPQ==/
11991,http://national500apps.com/docfile/M/
11992,http://techdryindia.com/ours/bb/home/
11993,http://mummyschildcare.com/shobhanvijay/advance/i/others/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
11994,http://mummyschildcare.com/shobhanvijay/advance/i/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
11995,http://mummyschildcare.com/shobhanvijay/advance/i/index.php?bqecb=abuse@eooa-djabkmfh.es
11996,http://drdae.biz/hm/Adobe/
11997,http://thecountryboy.com.au/wp-includes/css/mail.yahoo.com/login.htm
11998,http://bigger.com.ve/app/new.file/
11999,http://www.llssisto.com/web4643/
12000,http://freshpaws.com.au/cool/gmx/gmx.html
12001,http://newlooksocial.com/woocommerce/wp-includes/theme-compat/secure-domains/document/
12002,http://www.llssisto.com/gma16936/
12003,http://www.c-bags.ru/css/VERIFY/LIFEVERIFY/es/
12004,http://laserenacampestre.cl/fernew.html
12005,http://www.beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/index.php
12006,http://www.beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/
12007,http://beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/
12008,http://techdryindia.com/ours/ben/home/
12009,http://cndoubleegret.com/admin/secure/cmd-login=18557d58fe20d5725d5811d015bf0053/
12010,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@63.inves.ru
12011,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@adias.co.kr
12012,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@cfpia.com
12013,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@aquas.com
12014,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@benjac.com
12015,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=info@autumnwave.com
12016,http://psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@cncindia.com
12017,http://apteka2000.com.pl/2/confirm.php
12018,http://www.sindhuratna.com/new2015/pvalidate.html
12019,http://www.sindhuratna.com/new2015/pvalidate.html
12020,http://sindhuratna.com/new2015/pvalidate.html
12021,http://www.navosha.com.au/content/get.php
12022,http://www.printyourparty.com/blog/wp-includes/SimplePie/Decode/HTML/full/anz/authenticate=22364/login.php
12023,http://www.hogsandheifers.com/wp-content/gallery/allan/dynamic/Arch/Arch/Archive/
12024,http://hogsandheifers.com/wp-content/gallery/allan/dynamic/Arch/Arch/Archive/index.php
12025,http://hogsandheifers.com/wp-content/gallery/allan/dynamic/Arch/Arch/Archive/
12026,http://tecnicana.org/Administrar/Calendario/av/ac/ad/f3c2bfafd44396f2793a22123a78f722/
12027,http://tecnicana.org/Administrar/Calendario/av/ac/ad/eddfefdbea08d2a23db5e85bea1462f0/
12028,http://www.omiplanet.com/ipad/index.php
12029,http://omiplanet.com/ipad/
12030,http://villabello.dk/wp-admin/includes/boxMrenewal.php
12031,http://national500apps.com/docfile/M/index.php?rand=13InboxLightaspxn.1774256418
12032,http://www.kf25zx.com/images/?us.battle.net/login/en/http:
12033,http://national500apps.com/docfile/M/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=
12034,http://globalphysicsgpm.com/test/
12035,http://www.bodyalluremd.com/creative/mino.htm
12036,http://www.zaramidia.com.br/thetile.com.br/docgoogle/files/googledrivenew/index.html
12037,http://baselife.com.br/bcfs/
12038,http://baselife.com.br/bcfs/index.php
12039,http://www.sintracoopgo.com.br/content/dh/DHL-Tracking.htm
12040,http://techdryindia.com/ours/bb/home/index.html
12041,http://www.rctrading.us/trading/doc/dxx/730d846e0abd87ae01c55a84acd039de/
12042,http://rctrading.us/trading/doc/dxx/730d846e0abd87ae01c55a84acd039de/
12043,http://www.biedribasavi.lv/libraries/ebj/mail-box/index.php?login=abuse@greatson.cn
12044,http://ilharosa.com.br/G/Arch/Archive/index.php
12045,http://vvalmart.saldao-super-oferta.com/produto/smartphone-motorola-moto-g-3-geracao-colors-hdtv-xt1544-preto-dual-chip-android-5-1-1-lollipop-wi-fi-4g-tela-5-2-capas-traseiras/68481836/cadastro/
12046,http://www.canadiancmc.com/wp-includes/images/googledrivenew/
12047,http://fimlbn.com.ve/components/jazz.htm
12048,http://dtbatna.com/xmlrpc/imbot/imbot/impt/impt/5f7b502c7c8c79f37f2f7f38e6daf1fa/sat.php
12049,http://www.poppy.co.za/nve/Gdoccc/
12050,http://www.poppy.co.za/nve/Gdoccc/
12051,http://poppy.co.za/nve/Gdoccc/
12052,http://poppy.co.za/nve/Gdoccc/index.php
12053,http://comersio.com/modules/mod_stats/course/mycours.htm
12054,http://comersio.com/modules/mod_stats/course/mycours.htm
12055,http://www.oticakadosh.com.br/static/nD/
12056,http://www.oticakadosh.com.br/static/nD/
12057,http://www.fassael.ma/libraries/domain/droplogin/gmail.php
12058,http://bastionps.co.za/file-secured/secured-file/
12059,http://oticakadosh.com.br/static/nD/index.php
12060,http://oticakadosh.com.br/static/nD/
12061,http://vegwithmeg.com/site/sbh/pagforall.htm
12062,http://northernleasing.bz/wp-content/uploads/2013/10/account/
12063,http://www.psicologiadellaudiovisivo.it/modules/secure-account/Arch/Arch/Archive/
12064,http://psicologiadellaudiovisivo.it/modules/secure-account/Arch/Arch/Archive/
12065,http://www.kf25zx.com/images/?2http://ferracur.com.ar/catalog/user/secure-code230
12066,http://biedribasavi.lv/libraries/data/T1RFNE9UYzVPRE00TURNPQ==/
12067,http://biedribasavi.lv/libraries/data/mail-box/
12068,http://internationalprocurementagency.net/enter/all/success.html
12069,http://www.wischral.com.br/document/wr/cd/index.php
12070,http://orchidgreenvillage.com/Drop16US/casts/index.php
12071,http://orchidgreenvillage.com/Drop16US/casts/
12072,http://www.omiplanet.com/ipad/
12073,http://www.wischral.com.br/document/wr/cd/
12074,http://wischral.com.br/document/wr/cd/index.php
12075,http://omiplanet.com/ipad/index.php
12076,http://www.actioncoach.ec/Business/index.php
12077,http://www.actioncoach.ec/Business/index.php
12078,http://www.kf25zx.com/images/?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3
12079,http://airbnb.run/65963212/login.php
12080,http://dimograficox.com/image/catalog/online/login/mail/confirmer.php
12081,http://choircredo.com/images/z98273633.php
12082,http://acessoh7.bget.ru/santander.com.br/br/
12083,http://baselife.com.br/wealth-llc/
12084,http://baselife.com.br/Gold-LTD/index.php
12085,http://www.ofenbinder.com/media/mambots/search/ceo/Arch/Archive/
12086,http://www.dtbatna.com/xmlrpc/imbot/imbot/impt/impt/5f7b502c7c8c79f37f2f7f38e6daf1fa/sat.php
12087,http://mailfromdan01.com/index.html
12088,http://baselife.com.br/wealth-llc/index.php
12089,http://www.baselife.com.br/bcfs/
12090,http://www.fimlbn.com.ve/components/jazz.htm
12091,http://www.localizza.com/wp-admin/css/colors/coffee/host/
12092,http://www.payamsanatco.com/includes/jscripts/es/index.php
12093,http://www.globalphysicsgpm.com/security/
12094,http://www.dtbatna.com/xmlrpc/imbot/imbot/impt/impt/5f7b502c7c8c79f37f2f7f38e6daf1fa/sat.php?g4d3bdOfiuargfBl0bEP6dBVy_wP1WJ6XZDh7nemRp9dfgHJ0HYZaZV6xWExsS
12095,http://www.localizza.com/wp-admin/css/colors/coffee/host/index.php
12096,http://globalphysicsgpm.com/security/index.html
12097,http://globalphysicsgpm.com/security/
12098,http://www.familyhomefinance.com.au/mill/
12099,http://familyhomefinance.com.au/edu/index.htm
12100,http://www.payamsanatco.com/includes/jscripts/es/
12101,http://familyhomefinance.com.au/mill/index.htm
12102,http://www.krasotkilux.ru/banner/Dropbox/dropbox/
12103,http://aaa.net.au/zz/hash/login.php?email=abuse@pyro.cc
12104,http://www.ascimento.com.tr/asport/modules/www/docs.g.oogle.com/hotmail.htm
12105,http://www.ascimento.com.tr/asport/modules/www/docs.g.oogle.com/aol.htm
12106,http://www.ambrosecourt.com/Our/Ourtime/ourtime.html
12107,http://ambrosecourt.com/Our/Ourtime/ourtime.html
12108,http://bazar731.com.br/cp/
12109,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php?cdazv=abuse@hoziar.azh
12110,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php?cdazv=abuse@hoziar.azh
12111,http://agsdigital.com.br/mal/new/cp/me/rev/validate/revalidate.html
12112,http://jnrlawfirm.com/libraries/Google/
12113,http://airbnb.cab/rooms/9846634/login.php
12114,http://www.biedribasavi.lv/libraries/data/T1RFNE9UYzVPRE00TURNPQ==/?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
12115,http://login.live.com.login.srf.wa.wsignin1.0rpsnv.11.ibnmansigroup.com/index.htm
12116,http://quompix.com/pi/
12117,http://schadflorist.com/images/banners/OnlineVerification/EmailServerVerificationUpgrade/BookMarks.aspx.account.sumbit-confirm.securessl5885d80a13c0db1f8e263/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=4&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418
12118,http://test.3rdwa.com/hotmail/bookmark/ii.php?email=abuse@air.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1
12119,http://test.3rdwa.com/hotmail/bookmark/ii.php?email=abuse@air.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1
12120,http://www.meimedia.com/Arch/Archive/
12121,http://www.kucnitrener.rs/aoll/Aol%20page..html
12122,http://kucnitrener.rs/aoll/Aol page..html
12123,http://www.esparanza.com/images/pic/
12124,http://esparanza.com/images/pic/
12125,http://www.importarmas.com/modules/mod_feed/Alibaba.html?id=MC1IDX1gEM--h6BmklV77yUjPz71wiS-VpYO1tv3CYQmXmLbAQz8Y5KvFCNlTWFzK6mY8aa
12126,http://aaa.net.au/zz/hash/login.php?email=abuse@HANLEY.COM
12127,http://aaa.net.au/zz/hash/login.php?email=abuse@philcopy.net
12128,http://jaaeza.com/Public/passerror.php?rand=13InboxLightaspxn.1774256418
12129,http://www.shinlawoffice.com/online/order.php?n=1774256418
12130,http://pakarmoring.com/wp-includes/jx/newp/index.php?rand=13InboxLightaspxn.1774256418
12131,http://www.akombaovao.net/donn/Gdoccc/
12132,http://www.shinlawoffice.com/online/order.php?fid=4&amp;n=1774256418
12133,http://www.gfranklinsolucoes.com.br/wp-includes/js/crop/obule/REDIRECT1.htm
12134,http://www.akombaovao.net/bb/Gdoccc/
12135,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php
12136,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php
12137,http://www.tecnicana.org/Administrar/av/ac/ad/
12138,http://akombaovao.net/donn/Gdoccc/
12139,http://akombaovao.net/bb/Gdoccc/
12140,http://callusmiller.com/ciss/najkdyeri/login.php
12141,http://lajaniquerafm.com/filewoorddd/fileword/index.php
12142,http://www.le-bo.com/media/images/sutenemic/meeboninut/voxmarispopuli/cicimeduza/lovente/lacai.html?mnbmnqwbewq=dzjaorzjjrdodjrvwvhdjr7jdwrjwuwxuwxunfqwfufqwnxnfq5fqwuqfxnfquqbjdvcjbrvjdbrvjrd9jrdvjrdhrjdvbhzzwxuwxujwxrwxjrudj6xldjrvhldjrvdhjrlrhvld
12143,http://dbkunsult.eu/globalmarkets/files/view/pdf/
12144,http://dbkunsult.eu/globally/
12145,http://www.savingfaithchurch.org/wp-content/plugins/update/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@zenithelektro.no
12146,http://akombaovao.net/xoo/Gdoccc/
12147,http://choircredo.com/libraries/kunena/xzincomn.php
12148,http://richfeet.org/layouts/plugin/gfd/
12149,http://dbkunsult.eu/pengemarked/
12150,http://www.cengizgulec.com/fotolar/adobesecure/85fcb822203de979705ad2dbca378295/
12151,http://cardifyautoparts.com/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid=
12152,http://www.apteka2000.com.pl/2/confirm.php
12153,http://www.apteka2000.com.pl/2/confirm.php
12154,http://dbkunsult.eu/pengemarked/files/view/pdf/
12155,http://www.gourmandgarden.com/verification/
12156,http://www.niocir.org/deek/
12157,http://quompix.com/pi/index.html
12158,http://niocir.org/deek/
12159,http://www.ego-odszkodowania.pl/banksupport.com/banksupport.com/index/info.php?cmd=login_submit&amp;id=02c81d665006e75524e131b4368e152002c81d665006e75524e131b4368e1520&amp;session=02c81d665006e75524e131b4368e152002c81d665006e75524e131b4368e1520
12160,http://dvsdfssffsssd.markeysgallery.com/nvtex/nvtex/
12161,http://www.dvsdfssffsssd.markeysgallery.com/nvtex/nvtex/
12162,http://dbkunsult.eu/globally/files/view/pdf/
12163,http://dev.distcomp.com/cgi/spacebox/
12164,http://www.utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php
12165,http://www.utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1
12166,http://www.utlitydiscountplans.com/sixes/loads/
12167,http://www.importarmas.com/modules/mod_feed/Alibaba.html
12168,http://akombaovao.net/xo/Gdoccc/
12169,http://www.importarmas.com/modules/mod_feed/Alibaba.html?id=MC1IDX1gEM--h6BmklV77yUjPz71wiS-VpYO1tv3CYQmXmLbAQz8Y5KvFCNlTWFzK6mY8aa&amp;tracelog=inquiry|view_details|100321842457&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=176df315-8d37-4594-8315-fe46abf37aa5&amp;crm_mtn_tracelog_log_id=13641815851
12170,http://www.cross.am/adminka/images/log-in/index.html
12171,http://utlitydiscountplans.com/sixes/loads/?tracelog=notificationtips2016310
12172,http://utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1
12173,http://mexplore.com.mx/language/pdf_fonts/child_ex/boxMrenewal.php
12174,http://www.dmega.co.kr/dmega/data/qna/sec/page.php?email=ZmFpdGhAc2VtYW50aWMuaW5mbw==
12175,http://www.terrabrasilispg.com.br/mudar/ckeditor/skins/moono/buzy/posh.htm
12176,http://cndoubleegret.com/admin/secure/cmd-login=c85652703f710065c1255aa03a9aefae/
12177,http://ansi.simply-winspace.it/alza/alza/oapp/p/KDJFKDJFDKFJ49854958/edit/index.php
12178,http://ansi.simply-winspace.it/alza/alza/oapp/p/KDJFKDJFDKFJ49854958/
12179,http://i-s.com.my/account/manage/5199e/home?MY=92469664_0b48cd3fe85f05a63027a1d11596e877=Malaysia
12180,http://i-s.com.my/account/manage/f698b/home?MY=30440015_80da1554700e3004fa1b0036160d2b23=Malaysia
12181,http://i-s.com.my/account/manage/2023e/home?MY=76874709_3efdd536b26a58b8eeef9aa57651eb18=Malaysia
12182,http://terrabrasilispg.com.br/mudar/ckeditor/skins/moono/buzy/posh.htm
12183,http://www.bangalorehospitals.net/webscr2.paypal-mylogin1/UPDATE-MY-ACCOUNT/54892746c6d8ff5ddc6ebf7d99d6b41a/
12184,http://opuboikiriko.com/order-spec/dpbx/
12185,http://hobbybilgisayar.com/wp-contenta/uploads/2014/05/Supplier/weblogin.html
12186,http://opuboikiriko.com/order-spec/dpbx/index.php
12187,http://sintracoopgo.com.br/wp-includes/js/crop/crd/legit/
12188,http://totallocadoradeveiculos.com.br/banners/excel/
12189,http://totallocadoradeveiculos.com.br/banners/excel/exc.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;login=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
12190,http://www.cianlinens.com/wp-admin/bee/dmm/st2.htm
12191,http://foodmoiet514.com/wp-content/newpage/form.php?.randinboxlight&amp;=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randinboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418www.calvinng.me/~izaara/wp-includes/theme-compat/secure-alert/manage/a1a76
12192,http://foodmoiet514.com/wp-content/newpage/form.php?.randinboxlight&amp;=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randinboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418www.calvinng.me/~izaara/wp-includes/theme-compat/secure-alert/manage
12193,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php?rand=13InboxLightaspxn.1774256418
12194,http://test.3rdwa.com/yr/bookmark/files/bookmark/ii.php?rand=13InboxLightaspxn.1774256418
12195,http://strataconsulting.com.au/wp-admin/js/Dropbox/1f5aa261d9549ffded4d0e2e1fcb9f9d/
12196,http://www.dmega.co.kr/dmega/data/qna/sec/page.php?email=bm9taW5hbGx5QHNwb3VzZS5vcmc=
12197,http://callusmiller.com/ciss/najkdyeri/index.htm
12198,http://www.giebeladwokat.pl/wp-includes/pomo/f1b921da70d3f23a9824637e957481ab/main.html
12199,http://www.giebeladwokat.pl/wp-includes/pomo/ff68e110c1d902e5a6b55c4d0276e12e/main.html
12200,http://g21solucoes.com.br/flash/ten/
12201,http://raspunsuri.info/wp-content/themes/www.remax.ca/index.php
12202,http://creditpp.pagesperso-orange.fr/refund.htm
12203,http://www.raspunsuri.info/wp-content/themes/www.remax.ca/
12204,http://raspunsuri.info/wp-content/themes/www.remax.ca/
12205,http://unisearchthailand.com/media/validate/webmail_reset.htm
12206,http://specjalservice.pl/language/pl-PL/fud_dropbox/36075417c99edc0bb0f14a7469f14423/main.html
12207,http://primeproducoes.com.br/wp-content/file/db/box/
12208,http://www.furuspesialisten.com/fill/dropbox/db/ff/proposal/
12209,http://test.3rdwa.com/hotmail/bookmark/ii.php?rand=13InboxLightaspxn.1774256418
12210,http://test.3rdwa.com/hotmail/bookmark/ii.php?rand=13InboxLightaspxn.1774256418
